event-id,timestamp,long,lat,tag-local-identifier,individual-local-identifier,study-name
14948485921,2014-07-10 00:00:00.000,-90.905,28.054,45101,45101,Whale shark movements in Gulf of Mexico
14948485922,2014-07-11 00:00:00.000,-91.15092187,26.70778019,45101,45101,Whale shark movements in Gulf of Mexico
14948485923,2014-07-12 00:00:00.000,-91.19431405,26.69305808,45101,45101,Whale shark movements in Gulf of Mexico
14948485924,2014-07-13 00:00:00.000,-91.43455141,26.71866168,45101,45101,Whale shark movements in Gulf of Mexico
14948485925,2014-07-14 00:00:00.000,-91.66721037,26.87850168,45101,45101,Whale shark movements in Gulf of Mexico
14948485926,2014-07-15 00:00:00.000,-91.77600123,26.9982775,45101,45101,Whale shark movements in Gulf of Mexico
14948485927,2014-07-16 00:00:00.000,-91.78230749,26.97703761,45101,45101,Whale shark movements in Gulf of Mexico
14948485928,2014-07-17 00:00:00.000,-91.98808318,26.91863085,45101,45101,Whale shark movements in Gulf of Mexico
14948485929,2014-07-18 00:00:00.000,-91.4822468,27.1560278,45101,45101,Whale shark movements in Gulf of Mexico
14948485930,2014-07-19 00:00:00.000,-91.12396945,27.21801619,45101,45101,Whale shark movements in Gulf of Mexico
14948485931,2014-07-20 00:00:00.000,-90.36064517,27.26480553,45101,45101,Whale shark movements in Gulf of Mexico
14948485932,2014-07-21 00:00:00.000,-89.65288769,27.34955055,45101,45101,Whale shark movements in Gulf of Mexico
14948485933,2014-07-22 00:00:00.000,-89.25734269,27.52115176,45101,45101,Whale shark movements in Gulf of Mexico
14948485934,2014-07-23 00:00:00.000,-88.70203633,27.6354549,45101,45101,Whale shark movements in Gulf of Mexico
14948485935,2014-07-24 00:00:00.000,-88.37979903,27.65720727,45101,45101,Whale shark movements in Gulf of Mexico
14948485936,2014-07-25 00:00:00.000,-88.459974,27.58108209,45101,45101,Whale shark movements in Gulf of Mexico
14948485937,2014-07-26 00:00:00.000,-88.22888106,27.6939221,45101,45101,Whale shark movements in Gulf of Mexico
14948485938,2014-07-27 00:00:00.000,-88.17547349,27.67963752,45101,45101,Whale shark movements in Gulf of Mexico
14948485939,2014-07-28 00:00:00.000,-88.12336008,27.69861157,45101,45101,Whale shark movements in Gulf of Mexico
14948485940,2014-07-29 00:00:00.000,-88.24401494,27.65816549,45101,45101,Whale shark movements in Gulf of Mexico
14948485941,2014-07-30 00:00:00.000,-88.14502162,27.68889683,45101,45101,Whale shark movements in Gulf of Mexico
14948485942,2014-07-31 00:00:00.000,-88.02510471,27.78551247,45101,45101,Whale shark movements in Gulf of Mexico
14948485943,2014-08-01 00:00:00.000,-88.0321817,27.69172715,45101,45101,Whale shark movements in Gulf of Mexico
14948485944,2014-08-02 00:00:00.000,-87.4456835,28.30788126,45101,45101,Whale shark movements in Gulf of Mexico
14948485945,2014-08-03 00:00:00.000,-86.98206824,28.79521494,45101,45101,Whale shark movements in Gulf of Mexico
14948485946,2014-08-04 00:00:00.000,-86.86324266,29.26967399,45101,45101,Whale shark movements in Gulf of Mexico
14948485947,2014-08-05 00:00:00.000,-86.60598556,29.78177559,45101,45101,Whale shark movements in Gulf of Mexico
14948485948,2014-08-06 00:00:00.000,-86.95816138,29.31235575,45101,45101,Whale shark movements in Gulf of Mexico
14948485949,2014-08-07 00:00:00.000,-86.6453797,29.08578622,45101,45101,Whale shark movements in Gulf of Mexico
14948485950,2014-08-08 00:00:00.000,-86.69186252,28.94161771,45101,45101,Whale shark movements in Gulf of Mexico
14948485951,2014-08-09 00:00:00.000,-86.77151006,28.76775632,45101,45101,Whale shark movements in Gulf of Mexico
14948485952,2014-08-10 00:00:00.000,-86.51935507,28.27833741,45101,45101,Whale shark movements in Gulf of Mexico
14948485953,2014-08-11 00:00:00.000,-86.59863526,28.22055149,45101,45101,Whale shark movements in Gulf of Mexico
14948485954,2014-08-12 00:00:00.000,-86.69973472,28.25320244,45101,45101,Whale shark movements in Gulf of Mexico
14948485955,2014-08-13 00:00:00.000,-86.66471034,28.26381606,45101,45101,Whale shark movements in Gulf of Mexico
14948485956,2014-08-14 00:00:00.000,-86.64109324,28.21592523,45101,45101,Whale shark movements in Gulf of Mexico
14948485957,2014-08-15 00:00:00.000,-86.66617161,28.33088712,45101,45101,Whale shark movements in Gulf of Mexico
14948485958,2014-08-16 00:00:00.000,-86.57741022,28.61194993,45101,45101,Whale shark movements in Gulf of Mexico
14948485959,2014-08-17 00:00:00.000,-86.59985494,28.83762154,45101,45101,Whale shark movements in Gulf of Mexico
14948485960,2014-08-18 00:00:00.000,-86.94442197,29.09501428,45101,45101,Whale shark movements in Gulf of Mexico
14948485961,2014-08-19 00:00:00.000,-87.20010068,29.21886693,45101,45101,Whale shark movements in Gulf of Mexico
14948485962,2014-08-20 00:00:00.000,-87.27553644,29.31193503,45101,45101,Whale shark movements in Gulf of Mexico
14948485963,2014-08-21 00:00:00.000,-87.33079853,29.49443452,45101,45101,Whale shark movements in Gulf of Mexico
14948485964,2014-08-22 00:00:00.000,-87.40687222,29.53128072,45101,45101,Whale shark movements in Gulf of Mexico
14948485965,2014-08-23 00:00:00.000,-87.52693964,29.37526598,45101,45101,Whale shark movements in Gulf of Mexico
14948485966,2014-08-24 00:00:00.000,-87.89917865,29.21371598,45101,45101,Whale shark movements in Gulf of Mexico
14948485967,2014-08-25 00:00:00.000,-88.25276251,29.09988536,45101,45101,Whale shark movements in Gulf of Mexico
14948485968,2014-08-26 00:00:00.000,-87.83049638,29.04284932,45101,45101,Whale shark movements in Gulf of Mexico
14948485969,2014-08-27 00:00:00.000,-87.71788554,28.52509337,45101,45101,Whale shark movements in Gulf of Mexico
14948485970,2014-08-28 00:00:00.000,-87.53032632,28.81839383,45101,45101,Whale shark movements in Gulf of Mexico
14948485971,2014-08-29 00:00:00.000,-87.7461459,28.83161297,45101,45101,Whale shark movements in Gulf of Mexico
14948485972,2014-08-30 00:00:00.000,-87.07081157,28.43268695,45101,45101,Whale shark movements in Gulf of Mexico
14948485973,2014-08-31 00:00:00.000,-86.89155182,28.07964989,45101,45101,Whale shark movements in Gulf of Mexico
14948485974,2014-09-01 00:00:00.000,-86.44545436,28.21214795,45101,45101,Whale shark movements in Gulf of Mexico
14948485975,2014-09-02 00:00:00.000,-86.45215379,28.24308348,45101,45101,Whale shark movements in Gulf of Mexico
14948485976,2014-09-03 00:00:00.000,-86.3960633,28.24392411,45101,45101,Whale shark movements in Gulf of Mexico
14948485977,2014-09-04 00:00:00.000,-86.36298964,28.17111297,45101,45101,Whale shark movements in Gulf of Mexico
14948485978,2014-09-05 00:00:00.000,-86.24791905,28.17833577,45101,45101,Whale shark movements in Gulf of Mexico
14948485979,2014-09-06 00:00:00.000,-86.20788109,28.15637118,45101,45101,Whale shark movements in Gulf of Mexico
14948485980,2014-09-07 00:00:00.000,-86.11794089,28.0946486,45101,45101,Whale shark movements in Gulf of Mexico
14948485981,2014-09-08 00:00:00.000,-86.09780637,28.05961936,45101,45101,Whale shark movements in Gulf of Mexico
14948485982,2014-09-09 00:00:00.000,-86.23102252,28.2069826,45101,45101,Whale shark movements in Gulf of Mexico
14948485983,2014-09-10 00:00:00.000,-86.21827274,28.24686799,45101,45101,Whale shark movements in Gulf of Mexico
14948485984,2014-09-11 00:00:00.000,-86.27489403,28.25053585,45101,45101,Whale shark movements in Gulf of Mexico
14948485985,2014-09-12 00:00:00.000,-86.36251169,28.30944638,45101,45101,Whale shark movements in Gulf of Mexico
14948485986,2014-09-13 00:00:00.000,-86.46325249,28.35871613,45101,45101,Whale shark movements in Gulf of Mexico
14948485987,2014-09-14 00:00:00.000,-86.32085947,28.3029358,45101,45101,Whale shark movements in Gulf of Mexico
14948485988,2014-09-15 00:00:00.000,-86.09359762,28.43877531,45101,45101,Whale shark movements in Gulf of Mexico
14948485989,2014-09-16 00:00:00.000,-86.0510521,28.47375765,45101,45101,Whale shark movements in Gulf of Mexico
14948485990,2014-09-17 00:00:00.000,-86.11451708,28.45212468,45101,45101,Whale shark movements in Gulf of Mexico
14948485991,2014-09-18 00:00:00.000,-86.0671881,28.30913686,45101,45101,Whale shark movements in Gulf of Mexico
14948485992,2014-09-19 00:00:00.000,-85.93056035,27.99806794,45101,45101,Whale shark movements in Gulf of Mexico
14948485993,2014-09-20 00:00:00.000,-85.90338949,27.64806271,45101,45101,Whale shark movements in Gulf of Mexico
14948485994,2014-09-21 00:00:00.000,-86.21843021,27.14519097,45101,45101,Whale shark movements in Gulf of Mexico
14948485995,2014-09-22 00:00:00.000,-85.77213915,26.72176727,45101,45101,Whale shark movements in Gulf of Mexico
14948485996,2014-09-23 00:00:00.000,-85.74053683,26.52977787,45101,45101,Whale shark movements in Gulf of Mexico
14948485997,2014-09-24 00:00:00.000,-85.77738464,26.36788401,45101,45101,Whale shark movements in Gulf of Mexico
14948485998,2014-09-25 00:00:00.000,-85.52374441,26.2461572,45101,45101,Whale shark movements in Gulf of Mexico
14948485999,2014-09-26 00:00:00.000,-85.31959705,26.14810167,45101,45101,Whale shark movements in Gulf of Mexico
14948486000,2014-09-27 00:00:00.000,-85.40274888,26.15164101,45101,45101,Whale shark movements in Gulf of Mexico
14948486001,2014-09-28 00:00:00.000,-85.56024258,26.10187572,45101,45101,Whale shark movements in Gulf of Mexico
14948486002,2014-09-29 00:00:00.000,-85.46933751,25.86894499,45101,45101,Whale shark movements in Gulf of Mexico
14948486003,2014-09-30 00:00:00.000,-85.76151224,25.31280195,45101,45101,Whale shark movements in Gulf of Mexico
14948486004,2014-10-01 00:00:00.000,-85.97737096,25.63570962,45101,45101,Whale shark movements in Gulf of Mexico
14948486005,2014-10-02 00:00:00.000,-86.14400541,25.66030226,45101,45101,Whale shark movements in Gulf of Mexico
14948486006,2014-10-03 00:00:00.000,-86.25063803,25.68908758,45101,45101,Whale shark movements in Gulf of Mexico
14948486007,2014-10-04 00:00:00.000,-86.1877839,25.7006025,45101,45101,Whale shark movements in Gulf of Mexico
14948486008,2014-10-05 00:00:00.000,-86.15356781,25.62013761,45101,45101,Whale shark movements in Gulf of Mexico
14948486009,2014-10-06 00:00:00.000,-86.27087045,25.4183119,45101,45101,Whale shark movements in Gulf of Mexico
14948486010,2014-10-07 00:00:00.000,-86.65892788,24.78360314,45101,45101,Whale shark movements in Gulf of Mexico
14948486011,2014-10-08 00:00:00.000,-87.09921926,24.06236738,45101,45101,Whale shark movements in Gulf of Mexico
14948486012,2014-10-09 00:00:00.000,-86.781308,23.5608632,45101,45101,Whale shark movements in Gulf of Mexico
14948486013,2014-10-10 00:00:00.000,-86.69306702,23.17138436,45101,45101,Whale shark movements in Gulf of Mexico
14948486014,2014-10-11 00:00:00.000,-86.78222654,22.92638937,45101,45101,Whale shark movements in Gulf of Mexico
14948486015,2014-10-12 00:00:00.000,-86.94971355,22.61659131,45101,45101,Whale shark movements in Gulf of Mexico
14948486016,2014-10-13 00:00:00.000,-86.62182839,22.4860231,45101,45101,Whale shark movements in Gulf of Mexico
14948486017,2014-10-14 00:00:00.000,-86.62025582,22.18764338,45101,45101,Whale shark movements in Gulf of Mexico
14948486018,2014-10-15 00:00:00.000,-86.22943963,21.71675902,45101,45101,Whale shark movements in Gulf of Mexico
14948486019,2014-10-16 00:00:00.000,-85.26788194,22.09990357,45101,45101,Whale shark movements in Gulf of Mexico
14948486020,2014-10-17 00:00:00.000,-84.822,22.095,45101,45101,Whale shark movements in Gulf of Mexico
14948486021,2009-06-11 00:00:00.000,-90.91475,28.09305,77007,77007,Whale shark movements in Gulf of Mexico
14948486022,2009-06-12 00:00:00.000,-90.9375,28.0625,77007,77007,Whale shark movements in Gulf of Mexico
14948486023,2009-06-13 00:00:00.000,-90.8928279,27.96539514,77007,77007,Whale shark movements in Gulf of Mexico
14948486024,2009-06-14 00:00:00.000,-90.80904313,27.75188103,77007,77007,Whale shark movements in Gulf of Mexico
14948486025,2009-06-15 00:00:00.000,-90.73005311,27.42771147,77007,77007,Whale shark movements in Gulf of Mexico
14948486026,2009-06-16 00:00:00.000,-90.71813572,27.21207211,77007,77007,Whale shark movements in Gulf of Mexico
14948486027,2009-06-17 00:00:00.000,-90.59771399,26.77953544,77007,77007,Whale shark movements in Gulf of Mexico
14948486028,2009-06-18 00:00:00.000,-90.32494641,26.41023535,77007,77007,Whale shark movements in Gulf of Mexico
14948486029,2009-06-19 00:00:00.000,-90.15764613,26.17535983,77007,77007,Whale shark movements in Gulf of Mexico
14948486030,2009-06-20 00:00:00.000,-90.11656696,26.05521427,77007,77007,Whale shark movements in Gulf of Mexico
14948486031,2009-06-21 00:00:00.000,-90.12489394,25.96852289,77007,77007,Whale shark movements in Gulf of Mexico
14948486032,2009-06-22 00:00:00.000,-90.11614542,25.86885128,77007,77007,Whale shark movements in Gulf of Mexico
14948486033,2009-06-23 00:00:00.000,-90.04106321,25.77878435,77007,77007,Whale shark movements in Gulf of Mexico
14948486034,2009-06-24 00:00:00.000,-90.09768798,25.62392122,77007,77007,Whale shark movements in Gulf of Mexico
14948486035,2009-06-25 00:00:00.000,-90.03169248,25.41677463,77007,77007,Whale shark movements in Gulf of Mexico
14948486036,2009-06-26 00:00:00.000,-90.03231729,25.22878106,77007,77007,Whale shark movements in Gulf of Mexico
14948486037,2009-06-27 00:00:00.000,-90.10137953,25.12695291,77007,77007,Whale shark movements in Gulf of Mexico
14948486038,2009-06-28 00:00:00.000,-90.15019741,24.94011408,77007,77007,Whale shark movements in Gulf of Mexico
14948486039,2009-06-29 00:00:00.000,-90.4001279,24.7571588,77007,77007,Whale shark movements in Gulf of Mexico
14948486040,2009-06-30 00:00:00.000,-90.5325133,24.49745615,77007,77007,Whale shark movements in Gulf of Mexico
14948486041,2009-07-01 00:00:00.000,-90.60848676,24.33383091,77007,77007,Whale shark movements in Gulf of Mexico
14948486042,2009-07-02 00:00:00.000,-90.59250952,24.25511555,77007,77007,Whale shark movements in Gulf of Mexico
14948486043,2009-07-03 00:00:00.000,-90.53586592,24.26163703,77007,77007,Whale shark movements in Gulf of Mexico
14948486044,2009-07-04 00:00:00.000,-90.54115205,24.38996075,77007,77007,Whale shark movements in Gulf of Mexico
14948486045,2009-07-05 00:00:00.000,-90.50880439,24.75340727,77007,77007,Whale shark movements in Gulf of Mexico
14948486046,2009-07-06 00:00:00.000,-90.36820311,25.17485145,77007,77007,Whale shark movements in Gulf of Mexico
14948486047,2009-07-07 00:00:00.000,-90.18933588,25.52021071,77007,77007,Whale shark movements in Gulf of Mexico
14948486048,2009-07-08 00:00:00.000,-90.05516117,25.67964507,77007,77007,Whale shark movements in Gulf of Mexico
14948486049,2009-07-09 00:00:00.000,-90.03265608,25.76852727,77007,77007,Whale shark movements in Gulf of Mexico
14948486050,2009-07-10 00:00:00.000,-89.89692395,25.85029743,77007,77007,Whale shark movements in Gulf of Mexico
14948486051,2009-07-11 00:00:00.000,-89.93969283,26.03442832,77007,77007,Whale shark movements in Gulf of Mexico
14948486052,2009-07-12 00:00:00.000,-89.94983555,26.19595198,77007,77007,Whale shark movements in Gulf of Mexico
14948486053,2009-07-13 00:00:00.000,-90.00242757,26.38785834,77007,77007,Whale shark movements in Gulf of Mexico
14948486054,2009-07-14 00:00:00.000,-90.03168833,26.49222357,77007,77007,Whale shark movements in Gulf of Mexico
14948486055,2009-07-15 00:00:00.000,-90.02658186,26.54325944,77007,77007,Whale shark movements in Gulf of Mexico
14948486056,2009-07-16 00:00:00.000,-90.00184041,26.55949265,77007,77007,Whale shark movements in Gulf of Mexico
14948486057,2009-07-17 00:00:00.000,-89.93200216,26.56951653,77007,77007,Whale shark movements in Gulf of Mexico
14948486058,2009-07-18 00:00:00.000,-89.89920637,26.58498121,77007,77007,Whale shark movements in Gulf of Mexico
14948486059,2009-07-19 00:00:00.000,-89.85407229,26.67143624,77007,77007,Whale shark movements in Gulf of Mexico
14948486060,2009-07-20 00:00:00.000,-89.81848835,26.79427389,77007,77007,Whale shark movements in Gulf of Mexico
14948486061,2009-07-21 00:00:00.000,-89.75778677,27.34484231,77007,77007,Whale shark movements in Gulf of Mexico
14948486062,2009-07-22 00:00:00.000,-89.67750679,27.65179425,77007,77007,Whale shark movements in Gulf of Mexico
14948486063,2009-07-23 00:00:00.000,-89.41577529,27.90934606,77007,77007,Whale shark movements in Gulf of Mexico
14948486064,2009-07-24 00:00:00.000,-88.81248815,28.37926968,77007,77007,Whale shark movements in Gulf of Mexico
14948486065,2009-07-25 00:00:00.000,-88.23660356,28.70908096,77007,77007,Whale shark movements in Gulf of Mexico
14948486066,2009-07-26 00:00:00.000,-88.19599866,28.53586395,77007,77007,Whale shark movements in Gulf of Mexico
14948486067,2009-07-27 00:00:00.000,-88.04821723,28.60883757,77007,77007,Whale shark movements in Gulf of Mexico
14948486068,2009-07-28 00:00:00.000,-87.94951984,28.70600471,77007,77007,Whale shark movements in Gulf of Mexico
14948486069,2009-07-29 00:00:00.000,-87.74298172,28.63450292,77007,77007,Whale shark movements in Gulf of Mexico
14948486070,2009-07-30 00:00:00.000,-87.27916821,28.7548992,77007,77007,Whale shark movements in Gulf of Mexico
14948486071,2009-07-31 00:00:00.000,-86.3897144,29.42623026,77007,77007,Whale shark movements in Gulf of Mexico
14948486072,2009-08-01 00:00:00.000,-86.24,29.45,77007,77007,Whale shark movements in Gulf of Mexico
14948486073,2009-06-11 00:00:00.000,-90.91475,28.09305,85224,85224,Whale shark movements in Gulf of Mexico
14948486074,2009-06-12 00:00:00.000,-90.98780002,28.01550059,85224,85224,Whale shark movements in Gulf of Mexico
14948486075,2009-06-13 00:00:00.000,-91.35813862,27.65901422,85224,85224,Whale shark movements in Gulf of Mexico
14948486076,2009-06-14 00:00:00.000,-91.66373827,27.31554496,85224,85224,Whale shark movements in Gulf of Mexico
14948486077,2009-06-15 00:00:00.000,-91.86026472,27.18439059,85224,85224,Whale shark movements in Gulf of Mexico
14948486078,2009-06-16 00:00:00.000,-91.84968404,27.21087519,85224,85224,Whale shark movements in Gulf of Mexico
14948486079,2009-06-17 00:00:00.000,-91.92815681,27.15408395,85224,85224,Whale shark movements in Gulf of Mexico
14948486080,2009-06-18 00:00:00.000,-91.90900177,27.1542669,85224,85224,Whale shark movements in Gulf of Mexico
14948486081,2009-06-19 00:00:00.000,-91.89849425,27.1065248,85224,85224,Whale shark movements in Gulf of Mexico
14948486082,2009-06-20 00:00:00.000,-91.87046444,27.00729629,85224,85224,Whale shark movements in Gulf of Mexico
14948486083,2009-06-21 00:00:00.000,-91.97926483,26.79278366,85224,85224,Whale shark movements in Gulf of Mexico
14948486084,2009-06-22 00:00:00.000,-92.09207261,26.61489677,85224,85224,Whale shark movements in Gulf of Mexico
14948486085,2009-06-23 00:00:00.000,-92.00170694,26.55718136,85224,85224,Whale shark movements in Gulf of Mexico
14948486086,2009-06-24 00:00:00.000,-91.8862699,26.68362602,85224,85224,Whale shark movements in Gulf of Mexico
14948486087,2009-06-25 00:00:00.000,-91.45556504,26.94258057,85224,85224,Whale shark movements in Gulf of Mexico
14948486088,2009-06-26 00:00:00.000,-90.99907126,27.29529462,85224,85224,Whale shark movements in Gulf of Mexico
14948486089,2009-06-27 00:00:00.000,-91.02854283,27.55671107,85224,85224,Whale shark movements in Gulf of Mexico
14948486090,2009-06-28 00:00:00.000,-91.44377315,27.74480799,85224,85224,Whale shark movements in Gulf of Mexico
14948486091,2009-06-29 00:00:00.000,-91.7997991,27.73766438,85224,85224,Whale shark movements in Gulf of Mexico
14948486092,2009-06-30 00:00:00.000,-92.14409506,27.6557039,85224,85224,Whale shark movements in Gulf of Mexico
14948486093,2009-07-01 00:00:00.000,-92.38600848,27.70225362,85224,85224,Whale shark movements in Gulf of Mexico
14948486094,2009-07-02 00:00:00.000,-92.52790773,27.68080802,85224,85224,Whale shark movements in Gulf of Mexico
14948486095,2009-07-03 00:00:00.000,-92.72674193,27.645513,85224,85224,Whale shark movements in Gulf of Mexico
14948486096,2009-07-04 00:00:00.000,-92.77900583,27.68764704,85224,85224,Whale shark movements in Gulf of Mexico
14948486097,2009-07-05 00:00:00.000,-92.91150214,27.79925487,85224,85224,Whale shark movements in Gulf of Mexico
14948486098,2009-07-06 00:00:00.000,-93.3675532,27.55926042,85224,85224,Whale shark movements in Gulf of Mexico
14948486099,2009-07-07 00:00:00.000,-93.92141322,27.46357495,85224,85224,Whale shark movements in Gulf of Mexico
14948486100,2009-07-08 00:00:00.000,-94.25089283,27.31571508,85224,85224,Whale shark movements in Gulf of Mexico
14948486101,2009-07-09 00:00:00.000,-94.72334547,27.12390358,85224,85224,Whale shark movements in Gulf of Mexico
14948486102,2009-07-10 00:00:00.000,-95.22409907,26.8966063,85224,85224,Whale shark movements in Gulf of Mexico
14948486103,2009-07-11 00:00:00.000,-95.7379763,26.66190208,85224,85224,Whale shark movements in Gulf of Mexico
14948486104,2009-07-12 00:00:00.000,-96.30335684,26.37989536,85224,85224,Whale shark movements in Gulf of Mexico
14948486105,2009-07-13 00:00:00.000,-96.6885595,25.75063878,85224,85224,Whale shark movements in Gulf of Mexico
14948486106,2009-07-14 00:00:00.000,-96.87236667,25.36715628,85224,85224,Whale shark movements in Gulf of Mexico
14948486107,2009-07-15 00:00:00.000,-97.10452804,24.9862529,85224,85224,Whale shark movements in Gulf of Mexico
14948486108,2009-07-16 00:00:00.000,-97.12057623,24.85617084,85224,85224,Whale shark movements in Gulf of Mexico
14948486109,2009-07-17 00:00:00.000,-97.18126984,24.75171583,85224,85224,Whale shark movements in Gulf of Mexico
14948486110,2009-07-18 00:00:00.000,-97.25087255,24.59840217,85224,85224,Whale shark movements in Gulf of Mexico
14948486111,2009-07-19 00:00:00.000,-97.25735927,24.56321734,85224,85224,Whale shark movements in Gulf of Mexico
14948486112,2009-07-20 00:00:00.000,-97.26175317,24.52154019,85224,85224,Whale shark movements in Gulf of Mexico
14948486113,2009-07-21 00:00:00.000,-97.23921017,24.45993272,85224,85224,Whale shark movements in Gulf of Mexico
14948486114,2009-07-22 00:00:00.000,-97.28222065,24.4383046,85224,85224,Whale shark movements in Gulf of Mexico
14948486115,2009-07-23 00:00:00.000,-97.26599893,24.40385374,85224,85224,Whale shark movements in Gulf of Mexico
14948486116,2009-07-24 00:00:00.000,-97.25779187,24.36986289,85224,85224,Whale shark movements in Gulf of Mexico
14948486117,2009-07-25 00:00:00.000,-97.36364592,24.32562169,85224,85224,Whale shark movements in Gulf of Mexico
14948486118,2009-07-26 00:00:00.000,-97.37112136,24.30430326,85224,85224,Whale shark movements in Gulf of Mexico
14948486119,2009-07-27 00:00:00.000,-97.3268842,24.32586675,85224,85224,Whale shark movements in Gulf of Mexico
14948486120,2009-07-28 00:00:00.000,-97.36727279,24.29376251,85224,85224,Whale shark movements in Gulf of Mexico
14948486121,2009-07-29 00:00:00.000,-97.34256086,24.3348337,85224,85224,Whale shark movements in Gulf of Mexico
14948486122,2009-07-30 00:00:00.000,-97.23951063,24.49435184,85224,85224,Whale shark movements in Gulf of Mexico
14948486123,2009-07-31 00:00:00.000,-97.21390118,24.59423564,85224,85224,Whale shark movements in Gulf of Mexico
14948486124,2009-08-01 00:00:00.000,-97.19978799,24.66206288,85224,85224,Whale shark movements in Gulf of Mexico
14948486125,2009-08-02 00:00:00.000,-97.20394389,24.70389381,85224,85224,Whale shark movements in Gulf of Mexico
14948486126,2009-08-03 00:00:00.000,-97.18407899,24.67551532,85224,85224,Whale shark movements in Gulf of Mexico
14948486127,2009-08-04 00:00:00.000,-97.2129919,24.65334809,85224,85224,Whale shark movements in Gulf of Mexico
14948486128,2009-08-05 00:00:00.000,-97.25694196,24.58739215,85224,85224,Whale shark movements in Gulf of Mexico
14948486129,2009-08-06 00:00:00.000,-97.32471485,24.39782113,85224,85224,Whale shark movements in Gulf of Mexico
14948486130,2009-08-07 00:00:00.000,-97.36674,24.15724946,85224,85224,Whale shark movements in Gulf of Mexico
14948486131,2009-08-08 00:00:00.000,-97.38525645,24.01151504,85224,85224,Whale shark movements in Gulf of Mexico
14948486132,2009-08-09 00:00:00.000,-97.3955692,23.90983517,85224,85224,Whale shark movements in Gulf of Mexico
14948486133,2009-08-10 00:00:00.000,-97.3845955,23.85246014,85224,85224,Whale shark movements in Gulf of Mexico
14948486134,2009-08-11 00:00:00.000,-97.38381199,23.75957951,85224,85224,Whale shark movements in Gulf of Mexico
14948486135,2009-08-12 00:00:00.000,-97.41104349,23.58093778,85224,85224,Whale shark movements in Gulf of Mexico
14948486136,2009-08-13 00:00:00.000,-97.41471445,23.44564915,85224,85224,Whale shark movements in Gulf of Mexico
14948486137,2009-08-14 00:00:00.000,-97.47856087,23.33253207,85224,85224,Whale shark movements in Gulf of Mexico
14948486138,2009-08-15 00:00:00.000,-97.44677975,23.32539176,85224,85224,Whale shark movements in Gulf of Mexico
14948486139,2009-08-16 00:00:00.000,-97.4404147,23.3221238,85224,85224,Whale shark movements in Gulf of Mexico
14948486140,2009-08-17 00:00:00.000,-97.4441013,23.26400378,85224,85224,Whale shark movements in Gulf of Mexico
14948486141,2009-08-18 00:00:00.000,-97.46409493,23.18176446,85224,85224,Whale shark movements in Gulf of Mexico
14948486142,2009-08-19 00:00:00.000,-97.48626367,23.07625652,85224,85224,Whale shark movements in Gulf of Mexico
14948486143,2009-08-20 00:00:00.000,-97.44736955,22.96124398,85224,85224,Whale shark movements in Gulf of Mexico
14948486144,2009-08-21 00:00:00.000,-97.4561618,22.82554829,85224,85224,Whale shark movements in Gulf of Mexico
14948486145,2009-08-22 00:00:00.000,-97.46768279,22.70635363,85224,85224,Whale shark movements in Gulf of Mexico
14948486146,2009-08-23 00:00:00.000,-97.47060047,22.67148032,85224,85224,Whale shark movements in Gulf of Mexico
14948486147,2009-08-24 00:00:00.000,-97.46769459,22.76362096,85224,85224,Whale shark movements in Gulf of Mexico
14948486148,2009-08-25 00:00:00.000,-97.07149036,22.98840288,85224,85224,Whale shark movements in Gulf of Mexico
14948486149,2009-08-26 00:00:00.000,-96.86143626,23.16861973,85224,85224,Whale shark movements in Gulf of Mexico
14948486150,2009-08-27 00:00:00.000,-96.84693777,23.27867968,85224,85224,Whale shark movements in Gulf of Mexico
14948486151,2009-08-28 00:00:00.000,-96.74860605,23.44242142,85224,85224,Whale shark movements in Gulf of Mexico
14948486152,2009-08-29 00:00:00.000,-96.66867731,23.64545935,85224,85224,Whale shark movements in Gulf of Mexico
14948486153,2009-08-30 00:00:00.000,-96.49215798,23.89999033,85224,85224,Whale shark movements in Gulf of Mexico
14948486154,2009-08-31 00:00:00.000,-96.44072465,24.08770489,85224,85224,Whale shark movements in Gulf of Mexico
14948486155,2009-09-01 00:00:00.000,-96.02833773,24.35295998,85224,85224,Whale shark movements in Gulf of Mexico
14948486156,2009-09-02 00:00:00.000,-95.9753317,24.36115418,85224,85224,Whale shark movements in Gulf of Mexico
14948486157,2009-09-03 00:00:00.000,-95.85070438,24.58110903,85224,85224,Whale shark movements in Gulf of Mexico
14948486158,2009-09-04 00:00:00.000,-95.65645245,24.72543998,85224,85224,Whale shark movements in Gulf of Mexico
14948486159,2009-09-05 00:00:00.000,-95.70022773,24.79200582,85224,85224,Whale shark movements in Gulf of Mexico
14948486160,2009-09-06 00:00:00.000,-95.73021093,24.79306885,85224,85224,Whale shark movements in Gulf of Mexico
14948486161,2009-09-07 00:00:00.000,-95.72021452,24.76891345,85224,85224,Whale shark movements in Gulf of Mexico
14948486162,2009-09-08 00:00:00.000,-95.60762563,24.72530126,85224,85224,Whale shark movements in Gulf of Mexico
14948486163,2009-09-09 00:00:00.000,-95.50127818,24.76488774,85224,85224,Whale shark movements in Gulf of Mexico
14948486164,2009-09-10 00:00:00.000,-95.46452171,24.87552418,85224,85224,Whale shark movements in Gulf of Mexico
14948486165,2009-09-11 00:00:00.000,-95.48784762,24.96168301,85224,85224,Whale shark movements in Gulf of Mexico
